graph name;iteration number;iteration type;runtime;k-augs searched;#k-augs found;#k-augs no conflicts;weight added;weight removed;weight improvement;old matching weight;new matching weight
human_gene1.mtx;60;S;0.502637;1;2213;160;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;61;F;0.002492;-1;-1;-1;6.110496;0.167537;5.942959;903.544724;909.487683
human_gene1.mtx;62;S;3.236753;2;6120;221;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;63;F;0.002869;-1;-1;-1;19.314698;13.394684;5.920014;909.487683;915.407697
human_gene1.mtx;64;S;5.382721;3;8317;50;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;65;F;0.003149;-1;-1;-1;7.181221;5.243777;1.937443;915.407697;917.345140
human_gene1.mtx;66;S;0.514854;1;1325;129;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;67;F;0.002611;-1;-1;-1;4.459683;0.261982;4.197701;917.345140;921.542841
human_gene1.mtx;68;S;3.317023;2;5810;188;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;69;F;0.002809;-1;-1;-1;16.164927;11.733715;4.431212;921.542841;925.974052
human_gene1.mtx;70;S;4.845949;3;7861;63;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;71;F;0.002889;-1;-1;-1;8.164799;6.042899;2.121900;925.974052;928.095952
human_gene1.mtx;72;S;0.557167;1;565;93;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;73;F;0.002614;-1;-1;-1;3.011898;0.450746;2.561153;928.095952;930.657105
human_gene1.mtx;74;S;3.445378;2;4970;144;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;75;F;0.002633;-1;-1;-1;11.815441;8.692457;3.122984;930.657105;933.780089
human_gene1.mtx;76;S;4.803155;3;6693;54;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;77;F;0.003065;-1;-1;-1;7.302571;5.891118;1.411453;933.780089;935.191542
human_gene1.mtx;78;S;0.508768;1;142;31;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;79;F;0.002409;-1;-1;-1;1.195783;0.854396;0.341387;935.191542;935.532929
human_gene1.mtx;80;S;3.325298;2;3898;135;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;81;F;0.002677;-1;-1;-1;11.355477;9.175800;2.179676;935.532929;937.712605
human_gene1.mtx;82;S;4.214030;3;5684;58;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;83;F;0.002721;-1;-1;-1;7.001825;5.646562;1.355262;937.712605;939.067867
human_gene1.mtx;84;S;0.501786;1;34;7;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;85;F;0.002291;-1;-1;-1;0.311689;0.281076;0.030612;939.067867;939.098480
human_gene1.mtx;86;S;3.352830;2;2942;109;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;87;F;0.003198;-1;-1;-1;9.112647;7.642176;1.470471;939.098480;940.568951
human_gene1.mtx;88;S;4.038628;3;4538;53;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;89;F;0.002718;-1;-1;-1;6.234287;5.190024;1.044264;940.568951;941.613214
human_gene1.mtx;90;S;0.559648;1;10;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;91;F;0.002238;-1;-1;-1;0.172975;0.158553;0.014422;941.613214;941.627636
human_gene1.mtx;92;S;3.379787;2;1862;93;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;93;F;0.002494;-1;-1;-1;8.304487;7.416587;0.887900;941.627636;942.515537
human_gene1.mtx;94;S;4.601144;3;3530;48;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;95;F;0.002933;-1;-1;-1;6.181402;5.433123;0.748279;942.515537;943.263815
human_gene1.mtx;96;S;0.524070;1;64;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;97;F;0.002412;-1;-1;-1;0.285115;0.228479;0.056636;943.263815;943.320451
human_gene1.mtx;98;S;3.973412;2;1144;88;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;99;F;0.002812;-1;-1;-1;7.359035;6.596924;0.762111;943.320451;944.082562
human_gene1.mtx;100;S;4.530351;3;2559;36;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;101;F;0.002719;-1;-1;-1;4.686002;4.244929;0.441073;944.082562;944.523635
human_gene1.mtx;102;S;0.504838;1;28;9;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;103;F;0.002293;-1;-1;-1;0.332183;0.296076;0.036107;944.523635;944.559741
human_gene1.mtx;104;S;3.336074;2;1334;44;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;105;F;0.002287;-1;-1;-1;4.282652;4.037073;0.245579;944.559741;944.805320
human_gene1.mtx;106;S;4.029616;3;1842;35;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;107;F;0.002786;-1;-1;-1;4.564499;4.167159;0.397340;944.805320;945.202660
human_gene1.mtx;108;S;0.517567;1;11;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;109;F;0.002412;-1;-1;-1;0.194057;0.189006;0.005051;945.202660;945.207712
human_gene1.mtx;110;S;3.407441;2;328;51;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;111;F;0.002355;-1;-1;-1;4.357866;4.155037;0.202829;945.207712;945.410541
human_gene1.mtx;112;S;4.019918;3;1219;37;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;113;F;0.002682;-1;-1;-1;4.600464;4.336657;0.263806;945.410541;945.674347
human_gene1.mtx;114;S;0.506133;1;22;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;115;F;0.002362;-1;-1;-1;0.232956;0.195755;0.037201;945.674347;945.711549
human_gene1.mtx;116;S;3.342205;2;180;37;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;117;F;0.002289;-1;-1;-1;3.242407;3.127423;0.114985;945.711549;945.826533
human_gene1.mtx;118;S;4.623226;3;765;31;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;119;F;0.003154;-1;-1;-1;3.799913;3.590188;0.209725;945.826533;946.036258
human_gene1.mtx;120;S;0.550882;1;22;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;121;F;0.002323;-1;-1;-1;0.176275;0.155231;0.021044;946.036258;946.057302
human_gene1.mtx;122;S;3.895910;2;92;26;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;123;F;0.002369;-1;-1;-1;2.090722;2.037995;0.052726;946.057302;946.110029
human_gene1.mtx;124;S;4.400196;3;514;33;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;125;F;0.002622;-1;-1;-1;4.461286;4.294670;0.166616;946.110029;946.276645
human_gene1.mtx;126;S;0.512108;1;42;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;127;F;0.002248;-1;-1;-1;0.203556;0.168540;0.035016;946.276645;946.311660
human_gene1.mtx;128;S;3.756374;2;88;18;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;129;F;0.002138;-1;-1;-1;1.589291;1.525590;0.063700;946.311660;946.375360
human_gene1.mtx;130;S;4.481662;3;288;31;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;131;F;0.002908;-1;-1;-1;4.165798;4.044211;0.121588;946.375360;946.496948
human_gene1.mtx;132;S;0.504846;1;13;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;133;F;0.002235;-1;-1;-1;0.176627;0.162750;0.013877;946.496948;946.510825
human_gene1.mtx;134;S;3.328163;2;42;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;135;F;0.002008;-1;-1;-1;1.019957;0.983400;0.036557;946.510825;946.547382
human_gene1.mtx;136;S;4.442407;3;212;25;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;137;F;0.002809;-1;-1;-1;3.136368;3.041593;0.094775;946.547382;946.642157
human_gene1.mtx;138;S;0.512608;1;10;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;139;F;0.002062;-1;-1;-1;0.160579;0.155617;0.004963;946.642157;946.647120
human_gene1.mtx;140;S;3.261523;2;64;12;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;141;F;0.002047;-1;-1;-1;1.143031;1.121215;0.021816;946.647120;946.668936
human_gene1.mtx;142;S;4.275343;3;131;25;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;143;F;0.003209;-1;-1;-1;3.118405;3.062041;0.056364;946.668936;946.725300
human_gene1.mtx;144;S;0.567520;1;8;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;145;F;0.002283;-1;-1;-1;0.107459;0.095206;0.012253;946.725300;946.737553
human_gene1.mtx;146;S;3.446188;2;30;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;147;F;0.002081;-1;-1;-1;0.794925;0.774990;0.019935;946.737553;946.757488
human_gene1.mtx;148;S;4.154352;3;101;14;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;149;F;0.003097;-1;-1;-1;1.843208;1.801926;0.041282;946.757488;946.798770
human_gene1.mtx;150;S;0.588821;1;3;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;151;F;0.002477;-1;-1;-1;0.044652;0.038269;0.006384;946.798770;946.805153
human_gene1.mtx;152;S;3.418667;2;16;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;153;F;0.002113;-1;-1;-1;0.434060;0.425078;0.008983;946.805153;946.814136
human_gene1.mtx;154;S;4.111062;3;220;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;155;F;0.002526;-1;-1;-1;1.063520;0.990693;0.072827;946.814136;946.886963
human_gene1.mtx;156;S;4.078622;2;10;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;157;F;0.001939;-1;-1;-1;0.209469;0.190824;0.018645;946.886963;946.905608
human_gene1.mtx;158;S;4.748132;3;94;7;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;159;F;0.002658;-1;-1;-1;0.998858;0.974435;0.024423;946.905608;946.930030
human_gene1.mtx;160;S;4.046516;2;18;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;161;F;0.002062;-1;-1;-1;0.292309;0.285814;0.006495;946.930030;946.936525
human_gene1.mtx;162;S;4.453748;3;41;11;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;163;F;0.002614;-1;-1;-1;1.666108;1.644272;0.021835;946.936525;946.958360
human_gene1.mtx;164;S;0.524616;1;18;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;165;F;0.002165;-1;-1;-1;0.173407;0.161609;0.011798;946.958360;946.970158
human_gene1.mtx;166;S;3.258464;2;8;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;167;F;0.001973;-1;-1;-1;0.194305;0.193367;0.000938;946.970158;946.971096
human_gene1.mtx;168;S;4.240917;3;57;9;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;169;F;0.002679;-1;-1;-1;1.043766;1.008692;0.035074;946.971096;947.006170
human_gene1.mtx;170;S;0.648950;1;4;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;171;F;0.002394;-1;-1;-1;0.068156;0.066331;0.001825;947.006170;947.007995
human_gene1.mtx;172;S;4.749140;3;35;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;173;F;0.002727;-1;-1;-1;0.597311;0.580854;0.016457;947.007995;947.024452
human_gene1.mtx;174;S;0.516211;1;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;175;F;0.002380;-1;-1;-1;0.033673;0.033231;0.000442;947.024452;947.024894
human_gene1.mtx;176;S;4.281021;3;18;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;177;F;0.002506;-1;-1;-1;0.618816;0.616055;0.002762;947.024894;947.027656
human_gene1.mtx;178;S;0.502870;1;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;179;F;0.002228;-1;-1;-1;0.031832;0.030732;0.001100;947.027656;947.028756
human_gene1.mtx;180;S;3.255814;2;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;181;F;0.001939;-1;-1;-1;0.070326;0.070150;0.000177;947.028756;947.028933
human_gene1.mtx;182;S;4.482680;3;18;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;183;F;0.002618;-1;-1;-1;0.668922;0.655275;0.013647;947.028933;947.042580
human_gene1.mtx;184;S;0.507127;1;4;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;185;F;0.002178;-1;-1;-1;0.064056;0.063935;0.000122;947.042580;947.042701
human_gene1.mtx;186;S;3.824978;3;10;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;187;F;0.002274;-1;-1;-1;0.384592;0.379712;0.004880;947.042701;947.047581
human_gene1.mtx;188;S;4.875158;3;4;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;189;F;0.003520;-1;-1;-1;0.220526;0.219133;0.001393;947.047581;947.048974
human_gene1.mtx;190;S;4.293672;3;8;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;191;F;0.002460;-1;-1;-1;0.117329;0.115950;0.001378;947.048974;947.050352
human_gene1.mtx;192;S;4.561313;2;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;193;F;0.002121;-1;-1;-1;0.122872;0.121310;0.001562;947.050352;947.051914
mouse_gene.mtx;0;S;1.148025;1;43126;5545;-1.000000;-1.000000;-1.000000;-1.000000;0.000000
mouse_gene.mtx;1;F;0.006106;-1;-1;-1;677.489205;0.000000;677.489205;0.000000;677.489205
mouse_gene.mtx;2;S;2.516796;2;7164;1551;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;3;F;0.008989;-1;-1;-1;244.128300;165.091107;79.037193;677.489205;756.526398
mouse_gene.mtx;4;S;1.827411;3;10408;238;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;5;F;0.005435;-1;-1;-1;73.319786;42.725570;30.594216;756.526398;787.120614
mouse_gene.mtx;6;S;0.852460;1;29392;1061;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;7;F;0.005995;-1;-1;-1;70.287361;1.191428;69.095933;787.120614;856.216547
mouse_gene.mtx;8;S;2.995110;2;10930;1229;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;9;F;0.007644;-1;-1;-1;159.807414;98.340614;61.466800;856.216547;917.683347
mouse_gene.mtx;10;S;2.837171;3;13636;206;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;11;F;0.005844;-1;-1;-1;42.486291;22.443460;20.042831;917.683347;937.726178
mouse_gene.mtx;12;S;0.739509;1;24641;856;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;13;F;0.005256;-1;-1;-1;44.632064;0.189466;44.442598;937.726178;982.168776
mouse_gene.mtx;14;S;3.376436;2;13366;984;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;15;F;0.008235;-1;-1;-1;96.100367;52.955198;43.145169;982.168776;1025.313945
mouse_gene.mtx;16;S;4.348363;3;16196;219;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;17;F;0.005698;-1;-1;-1;40.184600;22.894163;17.290437;1025.313945;1042.604382
mouse_gene.mtx;18;S;0.674917;1;19972;810;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;19;F;0.005407;-1;-1;-1;35.858773;0.302393;35.556380;1042.604382;1078.160762
mouse_gene.mtx;20;S;3.848509;2;15498;920;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;21;F;0.006267;-1;-1;-1;79.536033;45.806935;33.729098;1078.160762;1111.889860
mouse_gene.mtx;22;S;5.222389;3;18351;206;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;23;F;0.006524;-1;-1;-1;31.783697;18.859073;12.924624;1111.889860;1124.814484
mouse_gene.mtx;24;S;0.639183;1;15364;789;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;25;F;0.005473;-1;-1;-1;29.599662;0.640230;28.959432;1124.814484;1153.773916
mouse_gene.mtx;26;S;3.905204;2;16798;798;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;27;F;0.006118;-1;-1;-1;65.995672;40.566678;25.428994;1153.773916;1179.202910
mouse_gene.mtx;28;S;7.152767;3;19932;187;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;29;F;0.008096;-1;-1;-1;23.821159;14.871717;8.949442;1179.202910;1188.152352
mouse_gene.mtx;30;S;0.615525;1;10861;759;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;31;F;0.005550;-1;-1;-1;25.145533;1.020242;24.125291;1188.152352;1212.277643
mouse_gene.mtx;32;S;4.022806;2;16804;754;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;33;F;0.007647;-1;-1;-1;55.414889;34.028605;21.386284;1212.277643;1233.663927
mouse_gene.mtx;34;S;7.190824;3;20346;181;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;35;F;0.006717;-1;-1;-1;22.128644;14.687057;7.441587;1233.663927;1241.105514
mouse_gene.mtx;36;S;0.605728;1;6429;664;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;37;F;0.005027;-1;-1;-1;19.738320;1.266351;18.471969;1241.105514;1259.577483
mouse_gene.mtx;38;S;3.877137;2;15344;668;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;39;F;0.006694;-1;-1;-1;47.024583;30.517329;16.507254;1259.577483;1276.084737
mouse_gene.mtx;40;S;7.093744;3;18824;182;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;41;F;0.006266;-1;-1;-1;20.476599;14.555675;5.920924;1276.084737;1282.005661
mouse_gene.mtx;42;S;0.610344;1;2803;427;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;43;F;0.004650;-1;-1;-1;12.135470;1.477965;10.657505;1282.005661;1292.663166
mouse_gene.mtx;44;S;3.909630;2;12438;581;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;45;F;0.005331;-1;-1;-1;38.402562;26.671268;11.731294;1292.663166;1304.394460
mouse_gene.mtx;46;S;6.594013;3;16325;160;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;47;F;0.005889;-1;-1;-1;16.296845;11.855328;4.441517;1304.394460;1308.835977
mouse_gene.mtx;48;S;0.702658;1;611;182;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;49;F;0.004930;-1;-1;-1;4.970294;1.543481;3.426813;1308.835977;1312.262790
mouse_gene.mtx;50;S;4.679050;2;8612;463;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;51;F;0.005298;-1;-1;-1;29.237274;21.317643;7.919631;1312.262790;1320.182421
mouse_gene.mtx;52;S;6.098461;3;12989;161;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;53;F;0.005955;-1;-1;-1;15.454238;11.723436;3.730802;1320.182421;1323.913223
mouse_gene.mtx;54;S;0.597739;1;137;37;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;55;F;0.004319;-1;-1;-1;1.093533;0.919851;0.173682;1323.913223;1324.086905
mouse_gene.mtx;56;S;3.917103;2;5418;349;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;57;F;0.004982;-1;-1;-1;22.401447;17.553118;4.848329;1324.086905;1328.935234
mouse_gene.mtx;58;S;4.920957;3;9067;155;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;59;F;0.005146;-1;-1;-1;15.128152;12.169651;2.958501;1328.935234;1331.893735
mouse_gene.mtx;60;S;0.590643;1;80;16;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;61;F;0.004283;-1;-1;-1;0.499100;0.451751;0.047349;1331.893735;1331.941084
mouse_gene.mtx;62;S;3.931655;2;3032;266;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;63;F;0.005572;-1;-1;-1;16.876238;14.066672;2.809566;1331.941084;1334.750650
mouse_gene.mtx;64;S;5.155201;3;6891;114;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;65;F;0.005454;-1;-1;-1;10.846276;8.924079;1.922197;1334.750650;1336.672847
mouse_gene.mtx;66;S;0.585086;1;52;13;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;67;F;0.004340;-1;-1;-1;0.408883;0.369121;0.039762;1336.672847;1336.712609
mouse_gene.mtx;68;S;3.900756;2;1628;194;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;69;F;0.004645;-1;-1;-1;12.380651;10.858620;1.522031;1336.712609;1338.234640
mouse_gene.mtx;70;S;4.835138;3;5111;117;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;71;F;0.005255;-1;-1;-1;12.236758;10.826300;1.410458;1338.234640;1339.645098
mouse_gene.mtx;72;S;0.600209;1;86;20;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;73;F;0.004246;-1;-1;-1;0.613039;0.549163;0.063876;1339.645098;1339.708974
mouse_gene.mtx;74;S;3.887033;2;1070;156;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;75;F;0.004566;-1;-1;-1;10.302417;9.532435;0.769982;1339.708974;1340.478956
mouse_gene.mtx;76;S;5.063717;3;3854;104;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;77;F;0.005667;-1;-1;-1;10.061917;8.880038;1.181879;1340.478956;1341.660835
mouse_gene.mtx;78;S;0.609236;1;66;18;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;79;F;0.004415;-1;-1;-1;0.529216;0.487088;0.042128;1341.660835;1341.702963
mouse_gene.mtx;80;S;3.957413;2;590;111;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;81;F;0.004380;-1;-1;-1;7.362441;7.001823;0.360618;1341.702963;1342.063581
mouse_gene.mtx;82;S;5.773942;3;2313;113;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;83;F;0.007160;-1;-1;-1;11.847839;11.033259;0.814580;1342.063581;1342.878161
mouse_gene.mtx;84;S;0.796917;1;55;13;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;85;F;0.004359;-1;-1;-1;0.488092;0.431529;0.056563;1342.878161;1342.934724
mouse_gene.mtx;86;S;4.827764;2;628;65;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;87;F;0.004687;-1;-1;-1;4.626262;4.415500;0.210762;1342.934724;1343.145486
mouse_gene.mtx;88;S;5.748501;3;2010;84;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;89;F;0.005540;-1;-1;-1;8.574115;7.966637;0.607478;1343.145486;1343.752964
mouse_gene.mtx;90;S;0.619739;1;41;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;91;F;0.004237;-1;-1;-1;0.284310;0.257711;0.026599;1343.752964;1343.779563
mouse_gene.mtx;92;S;4.532700;2;226;53;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;93;F;0.004833;-1;-1;-1;3.483168;3.381251;0.101917;1343.779563;1343.881480
mouse_gene.mtx;94;S;7.162499;3;1338;77;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;95;F;0.006489;-1;-1;-1;7.761062;7.365583;0.395479;1343.881480;1344.276959
mouse_gene.mtx;96;S;0.624847;1;28;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;97;F;0.004372;-1;-1;-1;0.226434;0.209527;0.016907;1344.276959;1344.293866
mouse_gene.mtx;98;S;4.894347;2;196;43;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;99;F;0.004604;-1;-1;-1;3.403009;3.291020;0.111989;1344.293866;1344.405855
mouse_gene.mtx;100;S;7.346094;3;1026;55;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;101;F;0.012380;-1;-1;-1;5.808839;5.506324;0.302515;1344.405855;1344.708370
mouse_gene.mtx;102;S;0.752565;1;36;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;103;F;0.004490;-1;-1;-1;0.297573;0.265586;0.031987;1344.708370;1344.740357
mouse_gene.mtx;104;S;4.334295;2;122;32;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;105;F;0.004277;-1;-1;-1;2.084162;2.014240;0.069922;1344.740357;1344.810279
mouse_gene.mtx;106;S;5.696513;3;765;61;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;107;F;0.007077;-1;-1;-1;5.876191;5.613238;0.262953;1344.810279;1345.073232
mouse_gene.mtx;108;S;0.628540;1;25;11;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;109;F;0.004381;-1;-1;-1;0.349443;0.335690;0.013753;1345.073232;1345.086985
mouse_gene.mtx;110;S;4.030204;2;132;22;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;111;F;0.004029;-1;-1;-1;1.817311;1.748695;0.068616;1345.086985;1345.155601
mouse_gene.mtx;112;S;7.207424;3;457;56;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;113;F;0.005769;-1;-1;-1;5.439131;5.251167;0.187964;1345.155601;1345.343565
mouse_gene.mtx;114;S;0.654029;1;25;9;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;115;F;0.004406;-1;-1;-1;0.257297;0.241096;0.016201;1345.343565;1345.359766
mouse_gene.mtx;116;S;4.095209;2;68;22;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;117;F;0.003960;-1;-1;-1;1.651257;1.615483;0.035774;1345.359766;1345.395540
